Fielding_Percentage,Scoring,Hit_Batters,Earned_Run_Average,Triples_per_Game,Home_Runs_per_game,Slugging_Percentage,Double_Plays_per_Game,On_Base_Percentage,Stolen_Bases_per_Game,Strikeout-to-Walk_Ratio,Batting_Average,Doubles_per_Game,Shutouts,Team_Strikeouts_Per_Seven_Innings,Conf__ACC,Conf__ASUN,Conf__America East,Conf__Atlantic 10,Conf__Big 12,Conf__Big East,Conf__Big Sky,Conf__Big South,Conf__Big Ten,Conf__Big West,Conf__C-USA,Conf__CAA,Conf__Horizon,Conf__IVY,Conf__Ivy,Conf__MAAC,Conf__MAC,Conf__MEAC,Conf__MVC,Conf__MWC,Conf__NEC,Conf__OVC,Conf__Pac-12,Conf__Patriot,Conf__SEC,Conf__SWAC,Conf__SoCon,Conf__Southland,Conf__Summit,Conf__Sun Belt,Conf__WAC,Conf__WCC
0.951,3.48,14.8,7.15,0.17,0.35,0.379,0.4,0.3472,0.48,0.714,0.276,1.19,1.8,6.566,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.966,4.04,14.6,4.09,0.09,0.8,0.413,0.32,0.4044,1.23,1.6,0.273,1.09,5.2,6.502,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.96,4.02,13.6,3.73,0.06,0.59,0.38,0.2,0.395,0.84,1.348,0.27,1.1,4.2,6.5920000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.965,3.02,16.0,3.31,0.17,0.29,0.341,0.21,0.39540000000000003,0.75,2.072,0.25,1.13,6.4,6.847999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.964,5.75,14.4,5.26,0.14,0.57,0.444,0.2,0.4034000000000001,0.84,1.214,0.326,1.38,4.0,6.862,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.947,3.81,13.6,4.92,0.1,0.54,0.359,0.29,0.4010000000000001,0.98,1.0699999999999998,0.249,1.1,3.8,6.566000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.954,3.2,15.6,5.1,0.13,0.48,0.344,0.44,0.40099999999999997,1.56,0.998,0.233,1.04,3.8,6.648000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.952,5.2,16.0,4.3,0.12,0.56,0.399,0.38,0.4098,1.12,1.7120000000000002,0.289,1.12,6.0,6.656000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.942,3.34,14.8,4.45,0.04,0.57,0.363,0.28,0.3966,0.4,1.4460000000000002,0.251,1.06,5.0,6.730000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.973,3.75,14.4,3.76,0.13,0.56,0.371,0.35,0.39840000000000003,0.92,1.512,0.261,0.92,6.4,6.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.954,4.47,13.6,4.15,0.16,0.43,0.396,0.41,0.3964,0.53,1.584,0.284,1.29,5.8,6.578,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.948,3.14,14.8,3.84,0.11,0.54,0.366,0.18,0.395,0.34,1.528,0.256,1.09,3.2,6.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.942,4.04,15.6,3.8,0.13,0.24,0.341,0.27,0.4016,3.13,1.4380000000000002,0.272,0.78,7.0,7.087999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.948,6.56,13.2,3.52,0.21,0.81,0.487,0.31,0.41319999999999996,1.21,1.5899999999999999,0.331,1.63,10.2,6.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.951,4.15,14.6,5.07,0.17,0.5,0.405,0.3,0.40499999999999997,0.44,1.0599999999999998,0.286,1.22,3.2,6.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.965,3.96,15.8,5.63,0.2,0.24,0.343,0.57,0.40499999999999997,0.86,0.9200000000000002,0.271,0.73,3.0,6.566000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.948,4.05,14.8,3.71,0.27,0.45,0.404,0.11,0.395,1.2,1.3679999999999999,0.295,1.0,3.8,6.5920000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.962,4.39,14.4,3.94,0.22,0.47,0.419,0.22,0.395,0.75,1.4540000000000002,0.3,1.47,4.8,6.578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.956,4.69,15.2,5.4,0.23,0.75,0.447,0.38,0.4050000000000001,0.77,1.246,0.296,1.48,3.2,6.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.972,3.51,17.0,2.92,0.16,0.36,0.368,0.69,0.391,1.29,2.1100000000000003,0.268,1.29,11.0,7.1240000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.96,5.06,16.2,3.12,0.16,0.59,0.391,0.31,0.40659999999999996,1.43,2.034,0.27,1.06,9.4,7.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.957,4.85,16.0,4.54,0.08,0.95,0.456,0.41,0.40939999999999993,1.14,1.718,0.295,1.25,5.8,6.606,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.955,2.96,16.6,4.0,0.14,0.22,0.31,0.34,0.39699999999999996,1.7,1.2739999999999998,0.242,0.8,2.0,6.694,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.95,4.57,12.0,4.09,0.09,0.75,0.41,0.25,0.40519999999999995,0.58,1.8780000000000001,0.273,1.26,8.0,6.578,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.963,4.6,14.8,4.67,0.13,0.55,0.418,0.4,0.40499999999999997,0.64,1.2899999999999998,0.293,1.45,5.6,6.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.96,4.39,14.2,4.29,0.17,0.41,0.35,0.44,0.4,1.48,1.188,0.257,0.96,4.6,6.598000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.958,3.77,17.0,2.78,0.17,0.13,0.336,0.13,0.3922,0.55,2.202,0.262,1.26,8.2,7.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.962,3.83,15.4,3.53,0.11,0.66,0.391,0.32,0.395,0.92,1.4639999999999997,0.263,1.06,6.8,6.953999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.951,3.39,15.0,4.88,0.09,0.61,0.393,0.43,0.39659999999999995,0.66,1.1239999999999999,0.265,1.18,3.0,6.566000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.959,3.78,14.4,3.72,0.18,0.49,0.391,0.41,0.3984,0.43,1.6460000000000001,0.274,1.2,6.2,6.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.952,3.47,16.6,5.59,0.14,0.36,0.332,0.28,0.3854,0.67,1.066,0.241,0.91,3.2,6.467999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.963,4.04,14.6,6.66,0.15,0.57,0.38,0.28,0.3867999999999999,0.39,0.7839999999999999,0.262,0.94,2.4,6.566,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.934,5.51,16.2,3.85,0.27,0.49,0.452,0.18,0.422,0.98,1.424,0.322,1.43,6.4,6.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961,2.23,13.8,3.45,0.02,0.17,0.276,0.19,0.32920000000000005,0.48,1.996,0.228,0.65,5.2,6.712000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.963,3.5,16.2,5.54,0.08,0.63,0.371,0.21,0.3894,0.65,1.172,0.258,0.88,2.6,6.566,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.951,4.79,14.6,6.99,0.13,0.96,0.443,0.56,0.4002,0.83,0.8779999999999999,0.285,1.0,2.8,6.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.947,3.98,13.6,4.58,0.1,0.45,0.375,0.22,0.4010000000000001,0.82,1.73,0.265,1.35,5.0,6.595999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.964,2.64,15.0,3.45,0.1,0.06,0.288,0.28,0.36300000000000004,0.74,2.004,0.234,1.08,3.4,6.706,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.953,3.33,15.6,5.08,0.21,0.35,0.361,0.19,0.3966,0.44,0.9339999999999999,0.261,1.19,4.0,6.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.971,5.02,15.6,2.98,0.1,0.52,0.416,0.22,0.397,0.96,2.034,0.292,1.54,9.4,7.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.942,4.54,16.6,3.69,0.26,0.54,0.417,0.14,0.40280000000000005,1.72,1.488,0.289,1.12,6.8,6.811999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.951,4.13,14.0,4.72,0.28,0.67,0.398,0.17,0.4010000000000001,0.87,1.73,0.264,1.07,5.0,6.595999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.96,3.96,13.6,4.2,0.17,0.23,0.34,0.23,0.4,1.64,1.2360000000000002,0.266,0.87,5.4,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.953,2.76,15.8,3.76,0.18,0.14,0.307,0.42,0.39520000000000005,0.72,1.404,0.243,0.84,3.0,6.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.959,3.7,14.2,4.43,0.17,0.52,0.38,0.26,0.3966,0.65,1.3039999999999998,0.263,1.11,5.0,6.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.937,3.85,14.8,7.38,0.13,0.6,0.393,0.29,0.3625999999999999,0.62,0.726,0.266,1.19,2.0,6.566,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.956,3.88,16.4,3.21,0.1,0.32,0.395,0.15,0.395,0.49,1.7240000000000002,0.295,1.63,6.0,6.925999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.947,2.96,13.0,2.38,0.14,0.25,0.317,0.18,0.391,0.67,1.864,0.24,1.02,8.0,7.343999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.953,4.02,16.6,4.03,0.4,0.23,0.388,0.15,0.39980000000000004,1.56,1.266,0.268,1.56,6.0,6.598000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.951,5.38,15.0,4.51,0.22,0.69,0.475,0.38,0.4098,0.91,1.356,0.321,1.67,4.2,6.656000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.952,4.57,14.4,4.49,0.11,0.63,0.409,0.37,0.4008,1.87,1.5539999999999998,0.287,1.24,5.0,6.618,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.946,3.84,14.4,4.22,0.14,0.71,0.412,0.47,0.4,1.18,1.2739999999999998,0.262,1.41,5.6,6.9079999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.9517999999999999,3.686,14.2,4.174,0.11600000000000002,0.5199999999999999,0.35500000000000004,0.272,0.4162,1.004,1.77,0.2662,1.028,7.4,7.4319999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.957,5.43,15.6,4.04,0.34,0.27,0.404,0.18,0.41059999999999997,1.11,1.3820000000000001,0.301,1.34,4.6,6.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.947,3.08,15.6,3.89,0.15,0.29,0.362,0.21,0.3952,0.44,1.202,0.262,1.4,4.2,6.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.963,3.65,15.0,4.1,0.13,0.75,0.399,0.25,0.3952,0.65,1.6880000000000002,0.262,1.24,6.4,6.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.956,3.74,14.4,4.72,0.11,0.44,0.353,0.19,0.39660000000000006,0.41,1.5779999999999998,0.253,1.07,5.8,6.647999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.938,3.71,15.6,5.12,0.04,0.18,0.324,0.22,0.40099999999999997,0.67,1.126,0.265,0.91,5.4,6.566000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.946,3.71,15.0,4.83,0.07,0.78,0.368,0.09,0.4010000000000001,0.53,1.0239999999999998,0.234,0.84,2.8,6.566000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.953,3.67,14.2,4.33,0.19,0.54,0.37,0.24,0.40099999999999997,0.57,1.514,0.247,1.11,4.8,6.468000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.95,4.13,14.8,7.77,0.05,0.84,0.408,0.2,0.3626000000000001,0.2,0.714,0.262,1.05,1.8,6.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.96,3.74,14.4,6.12,0.04,0.94,0.424,0.26,0.4050000000000001,0.28,0.7779999999999999,0.261,1.45,2.4,6.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.945,2.41,15.6,3.98,0.05,0.37,0.312,0.27,0.3350000000000001,0.68,1.864,0.222,1.05,3.8,6.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.959,3.7,17.0,5.23,0.15,0.57,0.382,0.11,0.40280000000000005,1.91,0.9179999999999999,0.272,0.94,4.0,6.566000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.951,3.71,15.8,3.77,0.2,0.45,0.394,0.29,0.395,1.56,1.226,0.276,1.27,5.6,6.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.97,3.69,14.6,4.21,0.16,0.44,0.378,0.53,0.3952,0.64,1.182,0.26,1.47,4.0,6.596000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.954,4.43,14.4,6.78,0.11,0.41,0.383,0.34,0.4006,0.59,0.8019999999999999,0.283,1.16,1.6,6.618,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.957,3.14,16.4,5.01,0.18,0.3,0.323,0.29,0.4,1.25,1.19,0.246,0.66,3.4,6.65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.939,3.76,14.0,5.8,0.15,0.3,0.36,0.26,0.38180000000000003,0.22,1.054,0.273,1.0,3.2,6.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.944,3.69,14.6,6.37,0.04,0.35,0.37,0.2,0.3668,0.71,0.954,0.284,1.1,2.0,6.566,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.926,3.85,16.0,5.41,0.12,0.6,0.369,0.4,0.4046,0.96,1.0899999999999999,0.247,1.12,3.2,6.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.959,4.72,14.8,4.31,0.19,0.93,0.435,0.26,0.41059999999999997,1.19,1.7260000000000002,0.265,1.21,6.2,6.6739999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.954,3.88,12.0,4.22,0.09,0.55,0.397,0.38,0.4004,0.57,1.684,0.273,1.3,6.8,6.596000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.958,3.82,14.6,3.55,0.04,0.51,0.377,0.12,0.395,0.76,1.418,0.271,1.24,6.6,6.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.945,4.0,14.8,7.37,0.02,0.71,0.429,0.12,0.3734,0.1,0.714,0.284,1.66,1.8,6.566,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.947,4.0,14.6,6.39,0.1,0.76,0.435,0.26,0.39,0.78,0.74,0.289,1.26,1.6,6.566000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.964,2.35,15.4,4.97,0.04,0.29,0.286,0.21,0.29219999999999996,0.56,1.298,0.209,0.92,2.8,6.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.961,3.29,17.0,4.75,0.13,0.69,0.393,0.21,0.4,0.44,1.382,0.261,1.19,4.2,6.647999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.963,3.57,15.0,4.66,0.04,0.59,0.392,0.22,0.3966,0.41,1.3219999999999998,0.271,1.41,5.2,6.566000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.954,3.44,15.0,4.76,0.07,0.48,0.358,0.37,0.3966,0.57,1.58,0.253,1.15,2.8,6.647999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.938,2.63,15.6,4.78,0.14,0.37,0.339,0.24,0.3432,0.49,1.074,0.238,1.06,3.0,6.812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9503999999999999,4.854000000000001,13.0,4.374,0.194,0.61,0.42800000000000005,0.302,0.4226,0.858,1.65,0.2932,1.3279999999999998,5.2,7.742,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.92,4.93,12.2,6.12,0.25,0.55,0.388,0.23,0.4006,0.73,0.95,0.263,1.11,2.0,6.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.949,3.93,14.6,6.89,0.43,0.48,0.411,0.48,0.3654,1.14,0.954,0.284,0.98,2.0,6.566,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.943,2.82,13.8,7.27,0.11,0.29,0.324,0.4,0.30300000000000005,0.56,0.8559999999999999,0.241,0.89,1.4,6.566000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.9608000000000001,4.282000000000001,14.6,4.802,0.168,0.562,0.38899999999999996,0.24,0.4202,1.012,1.5880000000000003,0.274,1.0260000000000002,8.0,7.742,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.948,3.23,16.0,5.49,0.06,0.62,0.368,0.4,0.3848,0.15,0.9339999999999999,0.249,1.17,3.0,6.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.944,2.98,17.0,2.97,0.16,0.36,0.34,0.18,0.3922,0.91,2.002,0.243,1.16,6.4,7.272,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.934,3.61,10.0,5.18,0.17,0.32,0.323,0.29,0.406,2.44,1.7100000000000002,0.236,0.83,7.4,6.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.954,4.67,16.0,5.56,0.21,0.4,0.407,0.46,0.40499999999999997,0.75,1.1079999999999999,0.289,1.52,3.2,6.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.951,2.66,15.8,4.81,0.16,0.23,0.296,0.14,0.34900000000000003,1.14,1.0059999999999998,0.227,0.77,3.6,6.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.952,4.14,16.0,5.09,0.18,0.39,0.375,0.27,0.40499999999999997,0.76,1.068,0.272,1.08,3.4,6.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.967,2.82,14.8,4.5,0.09,0.22,0.326,0.29,0.3732,0.78,1.6220000000000003,0.245,1.29,4.4,6.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.92,4.67,13.0,5.9,0.31,0.19,0.367,0.33,0.4006,1.25,0.866,0.276,1.31,2.0,6.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.931,1.98,15.6,5.93,0.04,0.12,0.27,0.35,0.27999999999999997,0.76,0.9719999999999999,0.215,0.86,1.8,6.662000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.946,2.63,15.8,4.85,0.02,0.38,0.332,0.15,0.3506,0.19,1.2419999999999998,0.246,1.02,4.0,6.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9582,4.366,14.0,5.0,0.162,0.876,0.43100000000000005,0.266,0.41879999999999995,0.618,1.1920000000000002,0.26880000000000004,1.364,9.4,7.534000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.931,5.26,15.2,5.08,0.12,0.51,0.395,0.33,0.40499999999999997,0.44,1.188,0.263,1.7,3.8,6.656000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.937,3.23,16.0,5.5,0.2,0.55,0.351,0.32,0.38079999999999997,0.36,1.012,0.231,1.05,2.6,6.566000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.96,2.55,15.0,3.22,0.04,0.33,0.317,0.2,0.35700000000000004,0.37,2.1399999999999997,0.228,1.31,4.8,6.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.953,3.24,15.4,5.98,0.11,0.52,0.368,0.33,0.37039999999999995,1.72,0.9040000000000001,0.257,1.0,1.8,6.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.942,4.19,7.0,7.38,0.11,0.6,0.37,0.17,0.4004,0.74,1.7100000000000002,0.241,1.21,7.4,6.566000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.933,2.8,16.8,5.62,0.04,0.31,0.304,0.24,0.32300000000000006,0.49,0.9020000000000001,0.225,0.92,2.0,6.647999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
