0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,WCWS_in_History
4.304510101660094,-0.4696464480233449,0.0738760277298312,-0.3339360297856636,0.684355663929673,0.3071283089112299,-0.0247258394951289,0.3436741872899836,0.2574591165555006,0.140619579201313,0.0985907497547672,-0.0325316781309395,0.6892598238293106,0.1481467223063416,-0.1485113757103199,-0.6081258184624034,0.0966214111243716,-0.4502665773410224,0.103921337206036,0.3849002560190978,0.1279608447915094,0.6339094936798575,0.8087304832598379,0.0791200801486166,-0.4551426812137016,-1.129589687919781,-0.5348593015200591,1.539764948168901,-0.4545700922984368,0.1335560401551135,-0.4917787646722099,0.3024980739010796,-0.3765657366704658,0.1420363009170548,-0.3343877564091826,-0.0543106557262853,-0.6809004707938949,0.9159940423532846,-0.7119246125753262,-0.7423006442015789,-0.2407909497751894,-0.1343253165485046,1.1538280078494692,0.3597387450906045,-0.1484043637323849,0.0232281334906309,0.022398519931911,6.0
3.090974182615522,-0.511935031992335,-0.3257664437113208,0.3545099756528275,0.0785355399633121,0.2306722134680878,-0.6738671551662893,1.4645260893142769,-0.8188181487826653,0.3118780088641041,-0.183364580477708,-0.5199436851135566,0.7199855180631557,0.4373707917500004,-0.4262699496141863,0.3940590923942626,0.1171888452721852,-0.4570923324754017,0.2424769223385764,0.6232161848593487,0.4060061870760277,0.4068974896582544,-0.1584447397584407,0.0703385891808586,0.5231773138719589,0.3253168130040715,-0.0984543535364931,-0.2412321813905927,0.3278744810463796,-0.0431781245491484,-0.1034460557403418,0.9814123226400344,0.0266896666747207,-0.6103461948715763,-0.3273414124653831,-0.0952709920167873,0.3976256277619733,0.3501731956533039,-0.3513661782263001,-0.3188398977528079,0.6587148505244178,0.1556269217268277,0.6389424130726107,0.4409143257640366,0.0556279579122753,0.020892460393034,-0.0282902949448065,6.0
2.26918102491356,-1.5752752344998036,-0.2804497177725746,-0.1708820039260513,-0.3021468022531161,0.0985808548750434,-0.7533120369622713,1.43510877803653,-0.8033715233861993,0.3368778830755053,-0.2178478077436003,-0.5297705990580667,0.6846128992534748,0.4976018488495208,-0.3986053287036176,0.4082951553905721,0.0556048594156345,-0.4624590101486976,0.205438667047357,0.5662545017081612,0.3602110587003253,0.2975679040031964,-0.2113391146684408,0.0679167201448995,0.4356350379032918,0.3262893900420278,-0.0541847335542016,-0.2072145463206627,0.2537633520569744,-0.0146859289970156,-0.109548911349627,0.7843872446726395,-0.5804639716271086,-0.3866066782393571,-0.27936402280502,0.1309824055866472,0.2507646000386893,0.065320356343715,-0.4589708679848663,-0.5489807206485732,0.0896039948831046,0.2289306820905251,0.8429117520483801,0.1221647636112231,0.0059030126591739,-0.0034574007064941,-0.0359120180244641,6.0
2.514122651300005,-0.1016158578775561,-0.8765248993958382,-0.3138994558992162,-0.2670374995580457,-0.1273640438733596,-0.605328411527478,1.3181491936414742,-0.8739449831960178,0.2534017301899218,-0.2543257119999205,-0.5193543359309937,0.6491850166728376,0.3982988570720889,-0.474706626756489,0.420063147774722,0.0636382419657103,-0.4159760310424646,0.1962060871873955,0.5110108198895517,0.3178827349837951,0.3644912811713037,-0.1925623950962931,0.1069281216984817,0.4176017801128898,0.3057337116370843,-0.0182491603516864,-0.2367736108162693,0.2791782893401712,-0.0137185015591654,-0.0932431355085172,0.6981700587058941,-0.1605954734937796,0.102661222391348,-0.5606870924414368,-0.0077616705419985,0.2188197526902625,0.5342903775826044,-0.0984137918150967,0.3835443736794117,-0.1855753940918953,-0.0345009953976755,-0.0927969660061024,0.2666775368840975,-0.0484363129681228,-0.0177591536145486,-0.0040153868470521,6.0
3.132037645678114,0.2328689947223662,-0.074418175159688,1.2462649832696515,0.8314946492522757,-0.1960827668842922,-0.0762080214390779,0.0891245132330717,-0.378806186133849,0.0167391416864413,-0.4003032961462595,0.00549971129919,1.0739077525349097,0.5407649004481513,0.3835492399873919,-0.0814888962998855,-0.884501645870556,0.7217516856921964,-0.1941614469885255,-0.4402815682653284,-0.1842119572794964,-0.5552281441348342,-0.064505857777046,-0.1523493025917675,-0.2693735062082856,-0.0470929018514494,0.0858905266184821,0.0101968119153433,-0.2393334920705932,0.0155694168781694,0.0592811355946755,-0.0395715952827691,-0.1494577001328651,-0.6900909294872455,-0.1321701594430803,0.13499828803644,0.0511389019398114,0.5734660174259408,-0.0364140917242244,-0.0985353643992415,0.1108754597915945,-0.1795621718283772,0.4755333142490743,-0.1420579882943299,-0.206398475194051,-0.0130454606331538,0.0321612242629606,6.0
1.6728048857685724,-0.3664883210133592,0.441907038846816,0.5625275074689663,0.8458269952491835,-0.8508342352731788,-0.3472056732883439,0.3553909442251685,1.0132227360709265,-0.2792129416040195,-0.2149941128737133,-0.1397821742786767,-0.7894695570423682,-0.4428907928820358,0.0161952071147402,0.4488331102298271,-0.2765237950784578,0.0073308310794078,-0.0272501693467475,-0.1601882491755681,0.1162433551764103,-0.0848709570551379,-0.1331738364617168,0.0912942372949129,0.0604095715492982,0.1357712819627129,-0.0219605344218331,-0.1300236004546105,0.0916214739403182,0.0934949095211159,0.0591114214800388,0.3945826453574226,-0.0239964139981095,0.47048659816741,0.0363501168254716,-0.4027922492210157,0.7072279856522449,0.2754478731894945,-0.1584809992761193,0.0510636443335866,-0.0250884755893899,-0.2924128471782938,-0.0267491992191988,-0.0444460280323147,0.1191889316560881,-0.0098097352951801,-0.0044358441345766,6.0
2.1236993471054717,-1.0938472784617757,-0.1988919092855195,0.257964331077419,0.0024581852567452,0.5507278826144975,1.912924316105792,0.5671995626260503,-0.1450137887177636,-0.2208935740751603,-0.3490648498322901,-0.0824416795924157,-0.2297844316381781,0.2198481903620102,-0.0193432624599233,0.2817748828961922,-0.2170168747612877,-0.3858444229729564,0.0402701570250328,0.1129574085463132,0.0901720252107031,-0.1351086214517781,0.1328170401425255,-0.2138895731295862,0.0292567829811238,0.0146213176775969,-0.0608911225060429,-0.1418645131913454,0.0198183624317469,0.0334982147900763,-0.054583685475754,0.3836412255897309,-0.2971916977783883,-0.5284131777832292,-0.7098236945120274,-0.0855345627246265,-0.2609388406848994,0.2237599904394979,-0.0644741787770269,0.0606126550846906,-0.0334208547640417,-0.2198254760672763,0.4329846792458441,-0.0715220665510721,-0.0887181972047482,-0.0217774569421171,0.0299809063586174,6.0
1.9367827025361577,-1.2576949720333954,0.2747230039391422,0.0971418905721479,0.4765946274122316,0.4686087942614649,0.2057327670674784,0.3102644084263323,0.3938505369202824,0.0864333981122557,0.1546642425873027,-0.0088817722983264,0.699741037349154,0.0580481781202089,-0.1556528871916874,-0.678427220748263,0.1479069454792831,-0.3377404343160471,0.0885077957307845,0.3919513488539874,0.1122232043410226,0.6990501980561576,0.8184703855412266,0.1070643151618267,-0.3994064518835102,-1.098126547864284,-0.5468629420634988,1.5609073976138157,-0.4304530195751564,0.1521126126136494,-0.5250965826430575,0.5712929475036947,-0.5937071838085999,0.0633535978741279,-0.0312981166428461,0.3333346739443702,-0.589395121337089,0.0393497020931374,0.5458720072717931,-0.3010514474994164,0.2323666212464445,0.1503049724228747,0.2950801693678567,-0.1594808897978357,-0.0474490518788107,-0.0218061658899561,0.0186177487741903,6.0
1.3560341135407514,0.515116415077272,-0.8000034259271243,0.8296633021561066,0.5319986253141639,0.0391887786061424,0.2116197229584977,0.0257463083607987,0.3813778803424025,0.0465612943044611,0.1610649945556383,0.0510189471942097,0.592714333291551,0.0364069013120358,-0.1533945888720961,-0.6347587740619915,0.216108734637773,-0.3330534999323041,0.0971729509000739,0.4191739192713649,0.1524616756044141,0.7503595710608543,0.7935813241992272,0.1444672650327182,-0.3452028411632771,-1.113020789094688,-0.5432371591426028,1.5365293975595191,-0.3811403376755791,0.1514236312004282,-0.5328256825161608,0.7618763644061183,0.1208392345295652,0.9276122193474188,0.3664591725763501,0.7169490063664529,-0.2035521546274383,0.197392958420288,-0.0017915191525055,0.1634033469272911,0.3935073249775652,-0.5207594790365254,-0.207992280010345,-0.2580702963568095,0.0111633994632887,-0.020809113571823,0.0176388261291556,3.0
1.745625392533658,-2.0081659894043518,-0.1315886260249961,0.9530252843703444,0.7097033121927038,-0.480046737594226,-0.3279032995596532,0.8528405736321442,1.0508949234812723,-0.2969186307305367,-0.2405862120786266,-0.2393790587501303,-0.7340113891523669,-0.5157867020859535,-0.0302645388298698,0.425385740052587,-0.2934643671900505,0.0484851373865472,-0.0574303861485508,-0.1304534336853599,0.126997904755262,0.0124080033991366,-0.0698065262236242,0.0749754000407265,0.1314481730832024,0.2088991910658967,-0.0922545796775651,-0.1098922865196266,0.1335369420645241,0.1369191709482142,-0.0503191380989266,0.865210772130055,-0.5069243056889329,0.0476764766500291,-0.4722083465960591,-0.0246836355998128,-0.4913098630136219,0.0359236413737283,-0.0625459131658178,0.4357609746384522,0.5512810628204606,0.022733417692837,0.6396847553817709,-0.3101595767406873,-0.1004525053112017,-0.0531597789562004,-0.0359536709877557,6.0
