,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,WCWS_in_History,Conf__ACC,Conf__ASUN,Conf__America East,Conf__Atlantic 10,Conf__Big 12,Conf__Big East,Conf__Big Sky,Conf__Big South,Conf__Big Ten,Conf__Big West,Conf__C-USA,Conf__CAA,Conf__Horizon,Conf__IVY,Conf__Ivy,Conf__MAAC,Conf__MAC,Conf__MEAC,Conf__MVC,Conf__MWC,Conf__NEC,Conf__OVC,Conf__Pac-12,Conf__Patriot,Conf__SEC,Conf__SWAC,Conf__SoCon,Conf__Southland,Conf__Summit,Conf__Sun Belt,Conf__WAC,Conf__WCC
0,9.815137131185697,-0.4993595010442702,-1.1772769208443516,-0.3194169347003801,-0.5366711511987577,-0.5543087257784534,-1.2777370631296177,1.5088144534103485,-1.2866867021491308,-0.11820688975695674,0.15291059322181447,1.9557451808138266,-0.8664084154419693,0.20338480767982284,-0.0134572758373672,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6.959541465274252,-1.038373926477668,-0.21055541753320278,0.9371331115853443,-1.0018582423782627,0.10243956558108641,-0.5513849305733702,0.880474692954085,-0.872485596640823,1.5122456432744633,-0.6637160596329446,0.9748867552534941,-0.6251630138580382,0.8405862204450292,-0.12130531129853465,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,4.889474332093787,-3.5196462681625538,-1.384520802712104,-0.10101545442119002,-0.17297410988748976,-0.2370966346857553,-0.4274577392299891,0.4493347287719236,-1.2245872876706165,0.25713708505554256,-0.9003480878058684,1.5209935465861855,-0.2900107110076431,0.2635286665164065,-0.1088431165833441,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,5.731231541854841,-0.04495457191942788,-2.554430325157763,0.7711740626649133,-0.1683513153978482,0.2267208266567135,-0.8700696538613412,1.6592798295851254,0.8532914586340481,-0.02238875273692033,-0.46686700061208203,-0.37021743218657027,-0.4533947397985053,0.438943550648185,-0.05414154551648324,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,7.496715212018103,0.4378400410870492,0.8586969422506525,0.20888830910485226,-0.023136793173790523,0.6279150291820754,-0.27215146101415105,1.0008906097188734,0.12617062857470418,0.4184041473218013,0.6946303471495895,0.6953418401905659,-0.11664197891858105,-0.4132008040819553,0.019751230394531957,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3.664158242478633,-0.387173537427529,0.29327066423539994,-0.892890385169104,-0.3485147887134948,2.1952964062127056,-1.6368229270442072,0.5355409804731591,0.27237178018656133,0.07242191479760608,0.4228406357963974,-0.047925010914939344,0.5817105143617874,0.022146472530367202,0.006956847032783431,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,5.068997489673799,-2.5298582188551917,-1.2022023955720287,0.2557457414710558,-1.0556302241945799,-0.8530540624362056,0.5171744893599847,0.6653093526323349,1.1793437434612555,-0.15696317854965536,0.4210573924149683,0.6647611829942391,0.006068958513734029,-0.02503655263115853,0.031549926537411066,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4.356615556914064,-2.81904150538457,-0.13620541197387973,-0.5700985147798043,-0.41234541655752477,-1.0413735688968346,1.8939711326588173,0.612246952581144,0.4440909965273754,0.16664383657389628,-0.45809803783027137,0.39699170991712485,0.10542681985961747,-0.5391554343970918,0.01142208650166572,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3.157979043686246,1.5354643667865915,-0.6172975886908887,1.7757959314265586,2.0702331142903883,0.7468691374166541,0.277873155345581,0.05717180967185309,0.5359391540089331,0.5844166255920196,0.8051600893143998,-0.3028922113924346,0.597040383551771,-0.4987320481983608,0.038703369488850496,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3.605617336786248,-4.425976044383643,-0.8369945160293608,0.9152812617708462,0.26906635985979255,-0.7825591221883208,-0.5253916596777091,0.9099455277981312,1.3521593955766331,0.8646978380231687,-0.3745205826276682,1.252138248302849,0.6347461186855645,-0.7694286534266808,-0.0417216071270684,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,6.519153656296593,1.0616887013441372,-1.4445466632373294,0.9826591579374129,-1.456300871490529,0.6093592443681932,-0.2472240933029823,1.128182156238964,0.12563799804787062,1.3166347588669975,-0.13295098515644987,-0.2776305223154065,0.24572459853251893,0.2963865580529289,-0.06513494265628243,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3.617303901533071,-3.20501748783777,-0.5566677315448881,1.3098656803058106,-1.3597961220494539,-0.11656443822594793,0.5509860856578471,0.46340252884150146,1.6790241613275836,1.5281715719234263,0.3843872029395,0.7705979484738973,0.28690651539729,0.3448470886825548,0.052560330475498664,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3.5636287491537395,0.9554860871990082,-0.4545975232568366,0.34555825738330903,-0.5943839886666138,1.2247428737328947,-0.9852721236184191,-0.23777523491491978,-0.06622682370809557,0.890565192724199,0.2408430402215144,-0.24028477241497345,0.960994892326865,-1.4347996021340488,0.02303945024900759,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13,4.982414517805676,-1.4145808530082253,-0.6541166633298825,0.9622238615076335,-0.813572805468131,0.6622186451282521,0.4961069532631522,-0.6077069197539957,0.4668221265785358,1.2925045644784574,-0.4685831055886561,0.6827033852020528,-0.135690230568579,0.4790513132330317,-0.11478831114793436,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2.9199846454387863,-2.038727031540842,2.62709811815802,-1.4089006214219904,0.7169381945178764,-0.40014959448667364,0.2199737991901073,1.2848221263482194,-0.24273202107160982,-0.30415690533025586,0.6356872019949787,0.6155497613337556,-0.3218456029143696,0.7419428231511818,-0.009357909144360103,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15,3.5796766994755895,2.0838120643544675,0.09783363182877057,0.8108198900408847,1.1187055550671106,0.34336717867438893,-0.10640336323583247,-0.00924457805005851,0.047984276326098675,0.8773065077888201,0.4374696185914522,-0.09618578341274787,0.6545939930099666,-0.29944507731609876,-0.011618500533143518,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16,3.645796571140222,-1.156942872222658,-0.7337017785012276,-0.7367204611688114,-0.6518249202970877,0.36711718858291953,-1.373591229099574,-0.35687108388535893,-0.6680340886735291,0.24357451301435432,-0.720968545983223,0.5820278287693518,-0.16291848687836974,0.6345809417843912,-0.011556129978273794,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
