,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,WCWS_in_History,Conf__ACC,Conf__ASUN,Conf__America East,Conf__Atlantic 10,Conf__Big 12,Conf__Big East,Conf__Big Sky,Conf__Big South,Conf__Big Ten,Conf__Big West,Conf__C-USA,Conf__CAA,Conf__Horizon,Conf__IVY,Conf__Ivy,Conf__MAAC,Conf__MAC,Conf__MEAC,Conf__MVC,Conf__MWC,Conf__NEC,Conf__OVC,Conf__Pac-12,Conf__Patriot,Conf__SEC,Conf__SWAC,Conf__SoCon,Conf__Southland,Conf__Summit,Conf__Sun Belt,Conf__WAC,Conf__WCC
22,4.045074223075818,-2.273437734874608,-0.08588175693659691,0.21035096208761664,-0.3631379712636551,-0.608544825739134,1.672951675641782,0.5679462301703757,1.2733520948050845,-0.5637222512272685,0.3063375684770197,0.20256804578490545,0.15094779600375788,0.5590433291465822,-0.0788161328426994,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,4.029746636243434,-0.2976400144121097,-1.1595386911832202,2.903568613039031,-1.6944682927034453,1.1441987300009961,0.1755225374289998,1.6685007039419977,-0.4847681186680667,0.9989234417511452,-0.008866464172490974,-0.02068553288378678,0.03423399589037681,-0.13766354692119692,-0.03426503974860169,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1.9435423169517538,0.014414779766655113,0.6203803367438782,3.175989970082456,-0.10085676820184397,-0.46627590300598737,-0.23981120486473054,0.8036689144910764,0.7880097588471346,0.9373881875700337,1.4753913238293173,0.08352629535449745,0.4443809737256748,-0.20704986217692775,-0.034435319001835336,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0.9521790524527252,0.6312521404528433,0.1333745486603603,2.9382228127183034,0.23780295263808618,1.3087291317201162,0.10032463808647961,-0.39700573945785494,0.06363752883024158,0.4939562813877795,0.12876426450511863,0.012851580191801777,0.11743651441329148,-0.6302623506242724,0.001636003814185263,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26,-1.048853773630659,-1.4138666980932326,-0.2189346479419691,0.6568694354922404,0.32327975141908105,0.5709744629242532,-0.09318528801172221,0.6314410924050903,-0.8094937928062962,-0.7725082906032605,-0.34056534786176557,-0.6063944074194264,0.0013896251380326463,-0.062076229439381896,-0.06504323594851738,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,1.1654277815896916,-2.967449456642735,1.2467860527656023,1.3132702487736991,-0.8881482490670219,-1.0983673492786805,-0.1368252630957419,0.3614383878212859,0.5509207517142939,-0.5094072819355879,-0.15061868827418412,-0.4493707123445696,0.0017759060846531324,-0.355218443344752,0.027891198889669837,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28,3.3335343329413587,-1.2387745585729633,1.930081301888182,0.3996620815816367,0.25755965815296344,-1.2940231262011388,0.15177424288981525,-1.341827990968489,-0.8929159232473921,-0.9444617278080334,0.739208264302304,0.6343483932705868,-0.1348069322826076,-0.4247417317284755,-0.0010303405268174643,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2.6076354996993163,-0.017464326484750017,-0.39326283932955797,2.0826899831489563,-0.6532480118280705,0.15609343484370375,-1.0262278896461359,0.44319506663739416,-0.01996637978171103,1.004701637470965,-0.7523111658309529,-0.248833223282003,0.24872129408771573,-0.38964907397536724,-0.047072583499993464,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2.113968041783615,-3.954250100822154,0.7750782529087001,1.0678054311353118,-0.5326208046561669,0.7021238707872475,0.8141526925004821,-0.8057808130915429,-0.46714876825205554,0.03838583373953729,-0.29233980021654776,0.29502869586817815,0.21917192701486257,-0.47580415088580424,-0.0070690210938027945,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1.7134668720470219,-1.019003953827099,0.7958979645891424,-1.373117296386658,0.48575435896765673,-1.9189929771857708,0.3928684727341682,-0.2934309480212111,0.046217908798577005,-0.7820780250159928,0.7042189344186791,-0.02088659750321698,0.32693058457091395,0.37169006386110137,-0.05134197537182633,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32,0.9705254355382595,1.127251841678112,-0.4130781133059887,0.7965367277357415,0.4314221431161347,-0.333976231920005,-0.406313297696504,0.8576790694244902,-0.10782487130544859,0.05172408325441387,0.6868322742754374,-0.3159188481579705,0.08556607101710262,-0.14102919501199798,-0.016438078962162074,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,3.8800737667958574,-3.8723202260543377,1.220228067269769,3.1790294014096694,-1.822178656781723,0.47782903176831515,0.5176239809743068,-0.4085936610743471,1.9150893766117416,1.8508996288547737,-0.3309329437625627,0.424671224131594,0.1335978658381272,-0.03262279385943951,0.015806603889120384,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,-0.028960008641627424,-2.2356641102913652,1.1863425280317457,0.9911030761434322,1.282589919338622,0.34794927396645187,0.18527679825807336,-0.0015035167037328182,0.09282328286387576,-0.46678973026417225,-0.0044886207130221956,0.07541512207206888,0.32876238870767216,0.10889059809408541,-0.044611885067547395,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,1.6216350115241454,0.598703826014837,2.5766818657845065,0.9503132240124225,-0.566509374827635,1.0667357234893093,0.8678791474654063,-0.27821664703217636,1.445599500322391,0.5598965937964961,0.5417107406708475,-0.17611868940417616,0.25768572360078656,0.5363578151618229,0.0023829275766008165,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,-0.1944812478788294,-3.0319716287557514,0.0918436161119046,3.451535749918948,-0.7861244421523067,-0.28790588505796966,0.48606767748051305,-1.215352650012632,0.5960709837148206,0.2971674024666233,-0.29965289856218325,-0.04709288219044163,-0.028922065657751916,-0.337641931391557,0.082880131917161,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0.06171685403799205,-1.6858251981091965,1.2906481125302802,2.8865912583815456,-0.85874489148697,0.27477705257659185,-0.11155039572464026,-0.016311488671384072,0.5056805542011464,0.6354726405857538,-0.36019378249945805,-0.28932804053266314,-0.1212510047722539,0.005674226144395221,0.07144053725639583,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,-0.1342536584538675,-4.066905445986694,2.1206935765552997,3.3754371992170524,-1.1531209432985516,-0.4572539828529901,-0.4400647734100131,0.8654938390681981,0.3908323639426809,1.155938862955185,0.5109858144852462,0.1135671740049714,0.012948240179111333,-0.40353770119088955,-0.020623798972565048,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1.1807744556664235,-3.219706398461636,0.11336230092640406,1.859595563116342,1.5421306893331281,-1.1425585236271079,0.24531671227133325,1.2423841165976601,-0.05949487900807429,0.16031110776769403,-0.9830885995377844,-0.03024561307852155,0.4583600464865746,-0.37336339034011584,-0.07114886535938104,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1.4426925194015088,0.6349394122883295,3.0989447065899873,2.0368291859385024,-0.9655564717456115,2.8410778854851237,-0.39401629084403467,0.2378071261344061,-0.1835595272618869,1.7310328779981965,0.7621541213074401,0.12787398241190454,0.24096375749578894,-0.02300678929212088,0.03950535861236767,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,-0.4141202730684851,-0.565472476291946,2.529378167278121,2.6956040153215945,2.26431733278707,0.30414050428546824,0.08181515475272974,-0.7952887830918143,-0.2788988601449193,1.0159194156451143,-0.5044050828786323,-0.15845754249862679,-0.0900873648858854,-0.0730179964014649,0.04945701891968054,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2.6858109004035273,-1.9486978544619218,-0.2304621204981082,0.789115913127132,-0.5092548749549054,-0.8149179572872017,1.573741352239251,0.2368987018882388,0.998482554943863,-0.6168324085073928,-0.052168633120916484,-0.23427556298864333,0.022464432600000535,-0.2715126396723361,0.023878002769686584,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0.4969298060494878,0.448475233135269,0.7623485498787631,0.8203129531039894,-0.7667660642737085,0.169531546748176,-0.028199743004343733,-0.29556373049477613,-0.5534030811925381,0.9090919489794156,-0.7081052816967137,-0.4281793217148611,0.5024231185053067,-0.040703585564785455,-0.04214245232065996,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,-0.5570295258750775,0.3218347677496022,0.13674699687821995,2.165033425359661,0.31160594405087966,0.5233129216342134,-0.9829907094774983,-0.8933741196781951,-0.017293719030120683,-0.5667534927501181,0.2871661546148371,0.06173101999829268,-0.12989361137627897,0.22062093898945925,0.05082409207093903,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0.952313564259505,-1.9659598086184482,-0.385920869945707,0.531903590748293,-0.607558135757237,0.40300028160203333,-0.023748793143220565,0.7150113226777688,-0.16420142181505606,-0.6370896167691001,-0.6080340319671146,-0.33797385275234115,-0.1216540626543637,-0.315393983795888,0.1009996778548257,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,-0.2615317674358031,-3.136016684018701,-0.31125322481430906,2.893445615969587,-1.0375648734182212,0.6041346533912463,0.5377488259018339,-1.3039311638601747,0.04819713210972523,0.16799752918683986,0.006877110140114311,0.16076499001314393,0.19895030452871856,-0.12297412531723777,0.0559320152993801,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,1.5288049120531464,0.332305503188213,-0.9894887521598001,1.55156520125659,3.0987379900022254,0.5565631853823401,-0.07335469097312508,0.5960911205439654,-0.5136960233114568,-0.06360848809628554,0.4137848970400923,0.2293245697533387,0.1713950228617955,0.14896013239653874,-0.01077879484451951,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0.7620682770105588,-2.0710091426023753,0.5300054725443204,0.19949117111787987,-0.5432725869155375,-1.3548063394751857,-0.41037323221517824,-0.11285284815365089,0.5219512871906654,-0.5774036745700748,-0.1234704220819073,0.008703043913758994,0.2626887265972679,-0.05595067703550096,0.0020982225267342273,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1.5254466337078378,-0.4473313409894209,1.650637775158664,2.4635349639362483,-2.0692493531755933,-1.0288412817771189,-0.9675818772887348,1.177741529240276,0.021150074541434728,1.1357945445449822,0.8111225588852086,-0.3454863805216536,0.08844269728278152,0.14907132674674686,-0.06444322015599802,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1.9375091376009084,0.9345431643136415,0.11997045981513939,0.7371451604983466,-0.027352400676886657,0.7958715109293119,-0.2945268547273214,0.4131435653656671,-0.8517727952961802,-0.3328437441040584,0.15840059696427375,-0.3767354730934146,0.153995675351604,-0.00454383493100898,0.06651637691926197,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,0.4840578380779153,-1.748712446030282,0.5799698007351086,1.4596764306502574,0.26028750994477007,0.994056385315623,2.2288820717980884,-0.27843141756709894,0.9452871749124434,-0.36520170496822896,0.391718125549704,-0.16715283226693975,0.26400584638216035,0.3997063815954297,0.06768851612315978,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2.843168031182106,-1.6636394997945532,-1.653512249253685,2.2088132046894677,0.3046836394995292,-0.3966988427487114,0.8600855044527733,0.4831156098998893,0.044106578269563525,0.4551305811717579,0.14195791443259642,0.38632970814309264,0.1195561458491126,0.7952354126628436,0.028215676226065425,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,1.3193100275758356,-3.5423935487547933,1.196567355638115,3.282510281317807,-0.18721381066837728,0.858176566891045,1.2534502058764077,-0.339181794949897,0.9207959893453637,0.054470360741775206,-0.13464370232714692,0.07326124745187451,-0.2272098477288312,-0.35359839490907186,-0.028990639138333895,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1.470704036766649,0.856405682667234,-0.7954158944259091,0.9169438075560608,2.3200538390539154,-0.5453223127225656,-0.17149847970703774,0.5845024366238879,-0.7592140508979409,-0.057297912187115455,-0.351214399347323,-0.03498717982537223,0.7660337605406212,0.19793751705533666,0.009723419800682429,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
55,-0.3085207000436931,-2.612906048273444,1.3010993339980275,0.19027709108422514,-1.3841849301431985,-0.7558317557609042,-0.4857903836955375,0.04264045665618746,0.010419337818307315,-0.3422379445190467,0.15182418337110168,-0.23813589989704445,0.597419706435044,0.13426256175530837,-0.06924209861815867,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1.177332682971803,-0.8374767154387415,1.3691760718863117,0.39857577920954207,0.9413505891793947,-0.16455948492698763,0.2594126436238648,-0.1075691713203824,-0.31068507401793644,-0.7163310070218045,0.3287561153609372,-0.5712232104739499,0.13043341907903458,0.07234511686265732,-0.06665779599481954,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,-0.5866956696186626,-2.720970080219355,0.23897974015710174,2.5271233160129545,0.6727575889170645,-0.01606702973295377,-0.039082334432140466,-0.25732289724084045,0.03528390773826253,0.28420768753051917,-0.6002424929587511,-0.13480148890702828,0.22685484353624658,-0.00554770267132925,-0.031091129989536125,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2.327975333510108,-0.34308563245258183,-0.367076951475991,-0.33421143627857036,0.47898512126531934,-0.5905762741533198,-0.5917447271825741,0.5098064351173965,-0.5530715100426941,0.2849909939728383,-1.4788771219198131,-0.4813546775008469,0.11519531114487822,0.5947683582392104,-0.044204465678704966,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,-0.7973487237053796,0.5451176965580075,-0.0914291020664375,1.4130721085135662,-0.6956137828484779,-1.2356092324327215,0.3571596100410364,-0.6297136613850073,-1.3378430519602305,-0.5374960017036196,0.09819653575979301,-0.18684843672297838,0.23073348634905247,-0.22278924430667946,0.0884502930662313,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60,1.4156746550842303,-2.2119746359904857,1.4120378612025766,0.30198150047939504,0.3204107890878426,0.9900842841277315,0.07355836170036922,-0.33772664041514133,0.5236769132759607,-1.3474772716850985,0.019866360614754688,-0.14722342461885685,-0.07240702025611853,0.18988487901733142,0.030184908667772802,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1.3716933596687588,-1.665733046916205,-0.03779086669081045,1.6143542312990582,-0.763915181762898,0.0786405607547884,0.1677192759395835,-0.6933213047607963,0.43027703443582394,-0.4196875869233782,0.10758469915033449,-0.2748209167059376,0.08033049980044195,0.04984372797936478,-0.013736496240020494,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,-0.14057876635179906,-1.1912286822655203,-1.3597743351658202,2.211943074237631,-0.19838320870463355,-0.09915948130890863,0.11223486937590842,-0.33646420720984554,0.02571848891638046,-0.777842748801442,0.13248482103153836,-0.2797137013139278,-0.18112760065257083,-0.12601979836610086,0.06879315270493658,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
