mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_alpha,param_random_state,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.1116852283477785,0.28980636312941144,0.006162452697753906,0.0008204056876112379,0.6,0,1,200,2,5,0.05,5,0.6,"{'subsample': 0.6, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 2, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 5, 'colsample_bytree': 0.6}",-31.707908314052236,-32.63352640230335,-32.77326909074225,-36.72614762543254,-35.15727033185902,-33.79962435287788,1.8545191619703334,1
3.344756078720093,0.2658911380955639,0.00658111572265625,0.0010622997259946046,0.8,0,1,200,1,4,0.05,5,0.6,"{'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 5, 'colsample_bytree': 0.6}",-33.04098675461337,-32.37800765360999,-33.50801131487681,-36.88465699669427,-35.2593730438723,-34.21420715273335,1.6413690245440082,2
1.985753345489502,0.0838998166321603,0.006117486953735351,0.0008258229101317506,1.0,0,1,100,5,5,0.1,5,0.6,"{'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 5, 'colsample_bytree': 0.6}",-33.23808117326062,-32.71855058631267,-33.35254612549135,-36.6669584460227,-35.570418991107715,-34.309311064439015,1.532471592266387,3
4.882444429397583,2.097800519733035,0.01036372184753418,0.004555806333866404,0.6,0,1,200,2,5,0.1,0,0.6,"{'subsample': 0.6, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 2, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.6}",-33.479190993809844,-33.854073222965255,-33.54298330517157,-36.624377030723586,-34.52427908924471,-34.404980728382995,1.16992113542214,4
4.3611527442932125,0.37470166383842357,0.0068706035614013675,0.0016978235262940084,0.6,0,1,300,10,4,0.02,2,0.6,"{'subsample': 0.6, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.02, 'gamma': 2, 'colsample_bytree': 0.6}",-33.367458220478305,-33.364680945523034,-33.11383924262672,-37.12472599286524,-35.2234117813347,-34.4388232365656,1.5418715928492237,5
6.331358814239502,0.2852921636387896,0.006818962097167969,0.0007882043136589794,0.8,0,1,300,2,5,0.02,5,0.8,"{'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 2, 'max_depth': 5, 'learning_rate': 0.02, 'gamma': 5, 'colsample_bytree': 0.8}",-33.51299628636227,-33.30727409673571,-33.106925624446546,-37.28926647697641,-35.52224856938468,-34.547742210781124,1.6217910254171466,6
3.8944421291351317,0.31373456419853113,0.006075859069824219,0.0007927866686392488,0.8,0,1,200,5,5,0.1,2,0.6,"{'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 2, 'colsample_bytree': 0.6}",-32.902442529732966,-33.69052346553504,-34.06355881749586,-36.41077435703133,-35.847429666112916,-34.58294576718163,1.328920493000536,7
5.786904430389404,0.652159959172666,0.007568550109863281,0.0023351597306781515,0.8,0,1,300,2,4,0.05,1,1.0,"{'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 2, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 1, 'colsample_bytree': 1.0}",-33.520164767035794,-33.2415602265533,-33.93449798859306,-37.58996520009519,-34.717921992465165,-34.6008220349485,1.5753151932866918,8
4.620244550704956,0.3471901910755611,0.005824422836303711,0.00038160418882455816,0.8,0,1,300,10,5,0.1,0,0.6,"{'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.6}",-32.64119840877138,-33.59002438604023,-34.35636586712676,-36.515653209200195,-36.121276182068556,-34.64490361064142,1.4758210443071336,9
1.6322662830352783,0.08847873079483924,0.005909872055053711,0.0006138604117834766,0.6,0,1,100,5,5,0.1,1,0.6,"{'subsample': 0.6, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 1, 'colsample_bytree': 0.6}",-33.10091142262857,-33.25064093967143,-34.557269863127964,-37.28410529799171,-35.26996304693076,-34.69257811407009,1.5284162064064515,10
4.191818380355835,0.08557730084578465,0.006630229949951172,0.0009185408800314331,1.0,0,1,300,1,4,0.1,5,0.6,"{'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 5, 'colsample_bytree': 0.6}",-33.15062408163201,-33.500769441825554,-34.05066579999348,-37.78632818998522,-35.89789268121789,-34.87725603893083,1.7357202900641415,11
