mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tweedie_variance_power,param_subsample,param_reg_alpha,param_random_state,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
5.27277684211731,0.5136163053001359,0.007301521301269531,0.002660417952040184,1.8,0.6,0,1,300,5,4,0.1,5,0.8,"{'tweedie_variance_power': 1.8, 'subsample': 0.6, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 5, 'colsample_bytree': 0.8}",-32.72707950963489,-33.12096386736291,-37.416952797428365,-41.39849401430363,-40.426061047480786,-37.01791024724211,3.593373358857053,13
0.9180570125579834,0.012120893633015615,0.005350542068481445,0.000711198543635362,1.6,0.6,0,1,100,10,3,0.1,5,0.8,"{'tweedie_variance_power': 1.6, 'subsample': 0.6, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 5, 'colsample_bytree': 0.8}",-33.0730058750848,-33.759433062376374,-37.086874868726795,-41.48824495897842,-40.80908530547218,-37.24332881412771,3.4723920658355802,14
2.1834968090057374,0.07177101847759747,0.006001043319702149,0.0008051729901329672,1.6,0.6,0,1,200,1,3,0.1,5,1.0,"{'tweedie_variance_power': 1.6, 'subsample': 0.6, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 5, 'colsample_bytree': 1.0}",-33.90675756674749,-33.763656379678864,-37.58831442347305,-40.261333391896784,-40.73581413714346,-37.25117517978792,2.9888238672162695,15
4.433572006225586,0.29045305333187527,0.007398366928100586,0.0015179598998719239,1.6,1.0,0,1,300,1,3,0.05,2,1.0,"{'tweedie_variance_power': 1.6, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 2, 'colsample_bytree': 1.0}",-33.86422525581363,-33.0778742622816,-37.30804079188866,-41.51122905182714,-41.2988199429624,-37.41203786095469,3.5578984567853396,16
6.437513446807861,0.21266659373451183,0.006978511810302734,0.0011598811239959042,1.8,0.8,0,1,200,1,5,0.2,1,1.0,"{'tweedie_variance_power': 1.8, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.2, 'gamma': 1, 'colsample_bytree': 1.0}",-34.4404061536055,-34.0855193023935,-38.0759554949555,-40.77293379795971,-39.90714593765326,-37.4563921373135,2.751307204001001,17
3.275478219985962,0.22156733221980668,0.006629562377929688,0.0011891895568098138,1.8,0.8,0,1,100,2,5,0.2,2,1.0,"{'tweedie_variance_power': 1.8, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 100, 'min_child_weight': 2, 'max_depth': 5, 'learning_rate': 0.2, 'gamma': 2, 'colsample_bytree': 1.0}",-32.81158696443425,-34.36420960727172,-39.39293280424415,-40.834337843072134,-40.3799012759636,-37.55659369899717,3.31038423019994,18
2.212752628326416,0.21184860436598482,0.006439495086669922,0.0015779263749920907,1.6,1.0,0,1,200,1,3,0.05,5,0.8,"{'tweedie_variance_power': 1.6, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 5, 'colsample_bytree': 0.8}",-33.10449833148068,-33.6244304976528,-37.58552240328395,-42.71104093322898,-40.97424358160593,-37.59994714945047,3.8346618332167157,19
5.366950368881225,0.3169265170070303,0.007875680923461914,0.002844518609919869,1.4,0.8,0,1,300,2,4,0.02,0,0.8,"{'tweedie_variance_power': 1.4, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 2, 'max_depth': 4, 'learning_rate': 0.02, 'gamma': 0, 'colsample_bytree': 0.8}",-33.23666908991894,-34.04543605430974,-37.19412437852182,-42.009805434230046,-42.176927858385405,-37.73259256307319,3.798554070819524,20
2.7955580711364747,1.5086451456227514,0.008022546768188477,0.0022270394855253236,1.8,1.0,0,1,100,2,4,0.1,1,0.6,"{'tweedie_variance_power': 1.8, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 100, 'min_child_weight': 2, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 1, 'colsample_bytree': 0.6}",-33.71061184761364,-33.59154475502801,-37.591663041859114,-42.38056895094075,-41.551194610154866,-37.76511664111928,3.7289297116432993,21
6.729376125335693,0.24136844707403815,0.006889867782592774,0.0017944408605855792,1.6,0.8,0,1,300,5,4,0.2,2,1.0,"{'tweedie_variance_power': 1.6, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.2, 'gamma': 2, 'colsample_bytree': 1.0}",-34.898057636669115,-35.139104114956176,-36.64701476428615,-42.0048192209205,-40.89104693426423,-37.91600853421924,2.9664388507198343,22
2.2877652168273928,0.09839907416849387,0.005756187438964844,0.0010948154195227317,1.2,1.0,0,1,100,1,4,0.05,5,1.0,"{'tweedie_variance_power': 1.2, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 5, 'colsample_bytree': 1.0}",-33.88014138848886,-35.11291466971032,-37.48968071202316,-42.3659875157826,-42.007049696082085,-38.171154796417404,3.479676619804064,23
1.6718465328216552,0.16327477001301896,0.00734400749206543,0.0032274431408516008,1.4,0.8,0,1,100,1,3,0.2,0,1.0,"{'tweedie_variance_power': 1.4, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.2, 'gamma': 0, 'colsample_bytree': 1.0}",-35.537872115679434,-34.673761836578215,-38.18610819201285,-41.589678671981964,-41.95077405811088,-38.38763897487267,2.996786914340395,24
5.50107889175415,0.6114877358285553,0.006776762008666992,0.0023585163969471207,1.8,1.0,0,1,300,10,4,0.2,5,0.6,"{'tweedie_variance_power': 1.8, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.2, 'gamma': 5, 'colsample_bytree': 0.6}",-36.18501114796847,-33.27581271117062,-39.28802919094177,-43.16246355691519,-40.76033200150153,-38.534329721699514,3.4673929903369016,25
4.551287889480591,1.2210052692907096,0.01074204444885254,0.004252116991833683,1.8,0.6,0,1,100,10,4,0.2,0,1.0,"{'tweedie_variance_power': 1.8, 'subsample': 0.6, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.2, 'gamma': 0, 'colsample_bytree': 1.0}",-34.411446969966306,-35.92011429781553,-37.27048490898472,-43.596129941694635,-41.953436192234044,-38.63032246213905,3.541062712535503,26
2.183479976654053,0.3302991500668591,0.007685184478759766,0.0022103190838356755,1.8,0.8,0,1,100,1,5,0.1,5,0.6,"{'tweedie_variance_power': 1.8, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 5, 'colsample_bytree': 0.6}",-34.6209305432645,-35.250304637237576,-37.960532840335524,-43.53131935004265,-42.64707124631914,-38.80203172343988,3.6865968895889503,27
3.2759347438812254,0.04217817473045015,0.006777620315551758,0.0006691672067404601,1.4,0.8,0,1,300,1,3,0.2,0,0.6,"{'tweedie_variance_power': 1.4, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.2, 'gamma': 0, 'colsample_bytree': 0.6}",-36.33200664202533,-33.78431790052789,-38.970793513558064,-43.17091209477054,-43.80085046615609,-39.21177612340758,3.8611606702717696,28
3.7205230236053466,0.723392974455834,0.006854009628295898,0.00071526887245833,1.4,1.0,0,1,200,5,3,0.2,0,1.0,"{'tweedie_variance_power': 1.4, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.2, 'gamma': 0, 'colsample_bytree': 1.0}",-35.99228946602647,-36.53586469861018,-38.2598241189395,-43.6688370670422,-42.075185891386276,-39.30640024840092,3.0480009199047875,29
7.359983491897583,1.1129959468207327,0.007140445709228516,0.001105110656381404,1.2,1.0,0,1,300,2,4,0.2,0,1.0,"{'tweedie_variance_power': 1.2, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 2, 'max_depth': 4, 'learning_rate': 0.2, 'gamma': 0, 'colsample_bytree': 1.0}",-37.39999165811757,-34.92018863134053,-40.24224580257174,-43.50311382125888,-41.244739501417435,-39.46205588294123,2.9999157806037506,30
4.114089584350586,0.190455122837054,0.005801963806152344,0.001026357212651798,1.8,1.0,0,1,300,10,3,0.05,5,1.0,"{'tweedie_variance_power': 1.8, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 5, 'colsample_bytree': 1.0}",-35.66117883105038,-36.000545667289124,-38.319732520969524,-44.796011993603784,-43.69979224315068,-39.6954522512127,3.843715648313877,31
3.5165603160858154,0.11020105093467861,0.004896211624145508,0.0003765233862856686,1.6,1.0,0,1,200,2,4,0.5,5,0.8,"{'tweedie_variance_power': 1.6, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 2, 'max_depth': 4, 'learning_rate': 0.5, 'gamma': 5, 'colsample_bytree': 0.8}",-35.21686263338946,-37.8430993062059,-40.317824726128535,-42.44270244663479,-44.78928808672719,-40.12195543981717,3.3603971848950156,32
4.867888021469116,0.29269428268865016,0.007146453857421875,0.0006341508191363478,1.2,0.6,0,1,300,2,4,0.2,5,1.0,"{'tweedie_variance_power': 1.2, 'subsample': 0.6, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 2, 'max_depth': 4, 'learning_rate': 0.2, 'gamma': 5, 'colsample_bytree': 1.0}",-37.4784267566584,-37.43886533937122,-38.003199193151964,-43.84393828763181,-44.98625052673935,-40.35013602071055,3.3445638144061305,33
3.3166700839996337,0.08822504550336416,0.005953311920166016,0.0008842019724105003,1.8,0.8,0,1,200,2,5,0.5,1,0.6,"{'tweedie_variance_power': 1.8, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 2, 'max_depth': 5, 'learning_rate': 0.5, 'gamma': 1, 'colsample_bytree': 0.6}",-39.05142798734709,-39.226012401386235,-40.7058416614276,-44.36362347833,-45.08838620705193,-41.687058347108575,2.5573076794554384,34
1.123383092880249,0.06230288997365774,0.0057007789611816405,0.00146322602951171,1.4,1.0,0,1,100,1,3,0.5,0,0.8,"{'tweedie_variance_power': 1.4, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0, 'colsample_bytree': 0.8}",-41.726906953720004,-37.81716524348999,-42.82138082595087,-44.88095683540594,-48.83770888860891,-43.21682374943514,3.6303230660733457,35
1.3997715950012206,0.17116699920145742,0.006634044647216797,0.0013707533742184886,1.8,0.8,0,1,100,2,3,0.5,1,0.8,"{'tweedie_variance_power': 1.8, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 100, 'min_child_weight': 2, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 1, 'colsample_bytree': 0.8}",-40.853429761035834,-40.85578763505768,-43.16710985518569,-48.41135085675263,-46.98946193135124,-44.055428007876614,3.126090829070855,36
4.503895854949951,0.12789980301651452,0.0065936088562011715,0.0005730762716603051,1.2,1.0,0,1,300,5,4,0.5,5,0.6,"{'tweedie_variance_power': 1.2, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.5, 'gamma': 5, 'colsample_bytree': 0.6}",-42.068858832787775,-41.42662737608796,-45.6717709967196,-45.03754430306701,-49.44699614917638,-44.73035953156774,2.8714286039490666,37
