mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tweedie_variance_power,param_subsample,param_reg_alpha,param_random_state,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
6.119851160049438,1.241822006327788,0.007591772079467774,0.0022488473536237735,1.4,0.8,0,1,200,10,5,0.1,5,1.0,"{'tweedie_variance_power': 1.4, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 10, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 5, 'colsample_bytree': 1.0}",-34.97796795267498,-32.53898500813458,-36.343028543860385,-38.8482542672565,-38.69496837282193,-36.28064082894967,2.371600868133889,1
2.880837345123291,0.7002175358770547,0.00542144775390625,0.0010691222739873671,1.2,0.8,0,1,200,1,5,0.05,1,0.6,"{'tweedie_variance_power': 1.2, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 1, 'colsample_bytree': 0.6}",-33.843007720648465,-32.218822559241744,-37.39373762366515,-39.559897692499206,-38.74287067114342,-36.3516672534396,2.845005620707005,2
4.828902101516723,0.40705679459674365,0.006842756271362304,0.0011090544247134148,1.2,0.6,0,1,200,2,4,0.05,2,1.0,"{'tweedie_variance_power': 1.2, 'subsample': 0.6, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 2, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 2, 'colsample_bytree': 1.0}",-34.70896219914121,-32.95607272661348,-36.402671648322,-39.791776347587025,-37.932776108023425,-36.358451805937435,2.390195354913172,3
3.8577630043029787,0.6858455654821084,0.008537101745605468,0.0024648138407158075,1.2,0.8,0,1,300,1,3,0.05,2,0.6,"{'tweedie_variance_power': 1.2, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 2, 'colsample_bytree': 0.6}",-34.037561800105884,-32.41594164239898,-38.475721883336824,-39.53511462379081,-39.21509015336687,-36.73588602059987,2.930939636491032,4
3.6453373432159424,0.1159353582979039,0.005913972854614258,0.0004887064464549217,1.2,0.8,0,1,200,10,4,0.05,1,1.0,"{'tweedie_variance_power': 1.2, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 1, 'colsample_bytree': 1.0}",-34.524880131184474,-32.60629905136588,-37.361728231734965,-40.08831706045364,-39.64397804488739,-36.84504050392527,2.897237775719651,5
3.9472941398620605,0.07811075060665858,0.0077612876892089845,0.002953082504440546,1.2,0.8,0,1,200,2,4,0.05,1,1.0,"{'tweedie_variance_power': 1.2, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 2, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 1, 'colsample_bytree': 1.0}",-34.524880131184474,-32.60629905136588,-37.361728231734965,-40.08831706045364,-39.64397804488739,-36.84504050392527,2.897237775719651,5
4.86887559890747,0.0681819805678877,0.007006597518920898,0.0012439496472625823,1.6,0.8,0,1,300,1,5,0.1,2,0.6,"{'tweedie_variance_power': 1.6, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 2, 'colsample_bytree': 0.6}",-33.54226059436903,-32.990483152161154,-37.95347659528243,-40.44369880817693,-40.07763321705801,-37.00151047340951,3.1708730993414598,7
3.369304323196411,0.05680039117179552,0.008867025375366211,0.0054582525833380404,1.4,0.8,0,1,300,2,3,0.05,0,0.8,"{'tweedie_variance_power': 1.4, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 2, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.8}",-34.84442468113355,-32.121968021004484,-37.86702427480264,-40.078476526933585,-40.25813247050654,-37.03400519487616,3.1394297314118504,8
5.018061971664428,0.5604193303256042,0.007609415054321289,0.0012049590205961194,1.2,1.0,0,1,200,10,5,0.1,5,0.8,"{'tweedie_variance_power': 1.2, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 10, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 5, 'colsample_bytree': 0.8}",-35.21613847644599,-33.398441303772586,-37.523616710420235,-39.92253224253938,-39.872120375708256,-37.18656982177729,2.5707504782172,9
2.689579963684082,0.49108561525522065,0.00596928596496582,0.000423887448611213,1.4,0.8,0,1,200,10,3,0.1,2,0.8,"{'tweedie_variance_power': 1.4, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 10, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 2, 'colsample_bytree': 0.8}",-34.903017739291265,-33.11731502012496,-38.0076405372045,-40.28905698275149,-39.88030418128857,-37.23946689213216,2.804112792213955,10
9.93830428123474,0.2917035124357177,0.007981252670288087,0.0022163039607233275,1.6,1.0,0,1,300,5,5,0.1,0,1.0,"{'tweedie_variance_power': 1.6, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 1.0}",-34.428280115067324,-33.615708391780124,-37.69557014108651,-40.746816353248626,-40.613206809135036,-37.41991636206352,2.9920975302320785,11
2.03600172996521,0.25574409060572084,0.005269384384155274,0.0007838023113197529,1.6,0.6,0,1,200,1,3,0.1,0,0.8,"{'tweedie_variance_power': 1.6, 'subsample': 0.6, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.8}",-35.19029695127301,-32.6591759503464,-38.91449999590037,-40.45385338987075,-40.46926091886329,-37.53741744125076,3.1081787535467322,12
4.275604963302612,0.5077783870816419,0.007666158676147461,0.0017827948708153435,1.8,0.8,0,1,300,5,4,0.05,5,0.6,"{'tweedie_variance_power': 1.8, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 5, 'colsample_bytree': 0.6}",-34.768379975038044,-33.17504189911845,-39.00722158281605,-40.8223855496048,-40.290721960252675,-37.612750193366004,3.0725083955621546,13
2.9479031562805176,0.6363471533639604,0.005960941314697266,0.00046462722501020785,1.4,0.8,0,1,200,10,4,0.05,2,0.6,"{'tweedie_variance_power': 1.4, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 2, 'colsample_bytree': 0.6}",-35.56471446705079,-33.17623781724169,-38.129657479557146,-41.69982733777675,-40.09628304697212,-37.7333440297197,3.0641052917534775,14
5.542188549041748,0.5724220147417642,0.0075549125671386715,0.001585794372494403,1.8,1.0,0,1,300,10,4,0.1,0,0.6,"{'tweedie_variance_power': 1.8, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.6}",-35.72066271727951,-33.331535488839954,-39.02911657124982,-41.670415317547246,-39.66203848428373,-37.88275371584005,2.9737050064981374,15
3.2773398399353026,0.30321806932987205,0.006683635711669922,0.0014833076681915536,1.6,0.8,0,1,300,2,3,0.1,0,0.6,"{'tweedie_variance_power': 1.6, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 2, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.6}",-35.158490849710354,-33.22402223924906,-39.69965533746078,-41.765769658991864,-40.66198923685225,-38.101985464452866,3.3162680451202635,16
2.977983236312866,0.047336903532279616,0.005987548828125,0.0008759766290610093,1.8,1.0,0,1,200,5,4,0.1,5,0.6,"{'tweedie_variance_power': 1.8, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 5, 'colsample_bytree': 0.6}",-35.743210648096095,-33.69627095991285,-39.522719526101056,-41.42933668564295,-40.53533113906004,-38.1853737917626,2.9648033141963253,17
1.149045991897583,0.1376568194313479,0.0051707267761230465,0.0004801009442074744,1.2,0.8,0,1,100,5,3,0.1,0,0.6,"{'tweedie_variance_power': 1.2, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.6}",-35.196979575828955,-33.92611000531908,-39.69479045090618,-40.89976498776601,-41.804829412583025,-38.30449488648065,3.1542858470097563,18
4.019655370712281,0.7850626571231372,0.006083393096923828,0.0005397364553607508,1.4,0.8,0,1,200,10,4,0.2,0,1.0,"{'tweedie_variance_power': 1.4, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.2, 'gamma': 0, 'colsample_bytree': 1.0}",-35.07997562729133,-36.28803920645712,-38.54591308481018,-39.97267202904283,-41.650431573550115,-38.30740630423032,2.3874658372401645,19
5.397150230407715,0.13400906861380532,0.006814432144165039,0.0008458335228765145,1.4,1.0,0,1,300,1,4,0.2,0,0.8,"{'tweedie_variance_power': 1.4, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.2, 'gamma': 0, 'colsample_bytree': 0.8}",-34.21635082399623,-33.99726232685949,-39.37706170221773,-42.426887859943356,-41.94954788997599,-38.393422120598565,3.6512071629425087,20
1.9145706176757813,0.14520390917959183,0.005469655990600586,0.0006615279394011079,1.8,1.0,0,1,100,5,5,0.2,2,0.6,"{'tweedie_variance_power': 1.8, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.2, 'gamma': 2, 'colsample_bytree': 0.6}",-35.92273529380345,-34.3016175451271,-39.498097476860785,-41.97896537178567,-41.18408699526621,-38.577100536568636,2.984718002393258,21
1.8233434677124023,0.021738508026646414,0.005886697769165039,0.0010625388578062442,1.4,0.8,0,1,200,1,3,0.05,2,0.6,"{'tweedie_variance_power': 1.4, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 2, 'colsample_bytree': 0.6}",-36.07884964532193,-33.782697015920334,-39.28356979356674,-42.37097818473439,-41.4462333002277,-38.59246558795422,3.2357661054605438,22
3.409769630432129,0.9838951537745911,0.006180572509765625,0.0004929994773452831,1.8,0.6,0,1,300,5,3,0.05,0,0.6,"{'tweedie_variance_power': 1.8, 'subsample': 0.6, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.6}",-37.0994113564135,-32.94801874263281,-40.033431258457604,-42.11891599812229,-41.70639215057464,-38.78123390124017,3.4093869520432323,23
1.587499237060547,0.0907354802557625,0.00618596076965332,0.0009822039247037923,1.2,1.0,0,1,100,5,3,0.2,0,1.0,"{'tweedie_variance_power': 1.2, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.2, 'gamma': 0, 'colsample_bytree': 1.0}",-36.898986409642035,-34.97942271014636,-39.76760040197908,-42.85803258920413,-40.313726189697476,-38.96355366013381,2.748532718018256,24
6.366829252243042,1.7301270872254588,0.010009574890136718,0.005474214081833042,1.8,0.6,0,1,300,1,5,0.2,1,0.8,"{'tweedie_variance_power': 1.8, 'subsample': 0.6, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.2, 'gamma': 1, 'colsample_bytree': 0.8}",-35.96183511424561,-36.54531405291504,-38.54894344435369,-41.54769609064218,-44.33193209917229,-39.38714416026576,3.150562910483038,25
2.0649147987365724,0.1268329171276548,0.00589141845703125,0.0013681362400766333,1.2,0.8,0,1,200,5,3,0.2,0,0.6,"{'tweedie_variance_power': 1.2, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.2, 'gamma': 0, 'colsample_bytree': 0.6}",-37.44959991411516,-34.91536828966293,-40.424975351337785,-41.27296758693782,-44.48907839053186,-39.710397906517116,3.2830336181061983,26
3.25220046043396,0.03238954462186438,0.009193229675292968,0.00657927571237791,1.6,0.6,0,1,200,1,4,0.2,1,1.0,"{'tweedie_variance_power': 1.6, 'subsample': 0.6, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.2, 'gamma': 1, 'colsample_bytree': 1.0}",-37.796119595488484,-34.48742839472866,-40.31083900838375,-43.38302050210048,-42.85558590412269,-39.766598680964805,3.306628891320773,27
9.851726770401001,0.3671711026456469,0.009548282623291016,0.003799838146575517,1.4,1.0,0,1,300,5,5,0.02,0,0.6,"{'tweedie_variance_power': 1.4, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.02, 'gamma': 0, 'colsample_bytree': 0.6}",-38.14227427534902,-35.49584380949043,-41.159211448015725,-43.94759588921708,-44.512838713127735,-40.65155282703999,3.4324615121191178,28
3.965428113937378,0.11178914307116009,0.009444141387939453,0.0037946258801435503,1.4,0.6,0,1,200,2,4,0.2,1,0.6,"{'tweedie_variance_power': 1.4, 'subsample': 0.6, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 2, 'max_depth': 4, 'learning_rate': 0.2, 'gamma': 1, 'colsample_bytree': 0.6}",-38.77807713860229,-38.132970883647204,-41.81090323417943,-44.018684061533634,-42.99172717006049,-41.14647249760461,2.3145850959409913,29
7.2793794631958,0.2718375245249928,0.010470008850097657,0.007050490851101042,1.2,0.6,0,1,300,2,5,0.2,0,1.0,"{'tweedie_variance_power': 1.2, 'subsample': 0.6, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 2, 'max_depth': 5, 'learning_rate': 0.2, 'gamma': 0, 'colsample_bytree': 1.0}",-38.72346108366905,-36.06521864022719,-38.37346134375682,-48.776730622545635,-46.02116140688154,-41.59200661941605,4.906539384973971,30
7.620723104476928,0.2158390692036264,0.006680965423583984,0.0009465354755089978,1.6,1.0,0,1,300,10,5,0.5,1,1.0,"{'tweedie_variance_power': 1.6, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 5, 'learning_rate': 0.5, 'gamma': 1, 'colsample_bytree': 1.0}",-42.561823461360504,-38.393523491003556,-40.19997640571919,-47.97631595355697,-44.85938630259106,-42.798205122846255,3.3843518926122553,31
3.3120399951934814,0.35330286102232006,0.005902385711669922,0.0005778945034209411,1.2,0.8,0,1,200,1,4,0.02,5,0.8,"{'tweedie_variance_power': 1.2, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.02, 'gamma': 5, 'colsample_bytree': 0.8}",-39.735532715126745,-38.315458517037726,-43.27278934525344,-47.397460630696585,-48.4796743806222,-43.440183117747345,4.026705229264015,32
3.582390308380127,0.1961646424793158,0.007982826232910157,0.003126744633244643,1.2,0.8,0,1,200,10,4,0.02,5,0.8,"{'tweedie_variance_power': 1.2, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.02, 'gamma': 5, 'colsample_bytree': 0.8}",-39.735532715126745,-38.315458517037726,-43.27278934525344,-47.397460630696585,-48.4796743806222,-43.440183117747345,4.026705229264015,32
1.9542720794677735,0.3578949407669748,0.005685758590698242,0.0007495440799030295,1.4,1.0,0,1,100,10,5,0.5,2,0.6,"{'tweedie_variance_power': 1.4, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 5, 'learning_rate': 0.5, 'gamma': 2, 'colsample_bytree': 0.6}",-39.95817971167208,-37.88233975723617,-42.44140831218501,-51.51987027193627,-46.23636856264785,-43.607633323135474,4.83676175447045,34
4.078039836883545,0.3553746231952772,0.0070193767547607425,0.00040629437727294544,1.6,1.0,0,1,300,1,3,0.5,1,0.6,"{'tweedie_variance_power': 1.6, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 1, 'colsample_bytree': 0.6}",-43.41163367311553,-36.32019377390015,-42.81970327096252,-48.36998140110896,-50.062342816386035,-44.19677098709464,4.824393075532811,35
1.0041799545288086,0.0337130312955861,0.005513429641723633,0.000958471546877338,1.2,1.0,0,1,100,2,3,0.5,0,0.6,"{'tweedie_variance_power': 1.2, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 100, 'min_child_weight': 2, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0, 'colsample_bytree': 0.6}",-41.42702674761534,-43.17947659540969,-44.313180811347365,-50.15507744747584,-50.215694997427036,-45.858091319855056,3.650995977988068,36
5.150556802749634,0.8513641408139238,0.007952070236206055,0.0009916811004929723,1.6,0.8,0,1,300,5,5,0.02,0,0.6,"{'tweedie_variance_power': 1.6, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.02, 'gamma': 0, 'colsample_bytree': 0.6}",-45.172555993194514,-42.19564997057691,-47.39775351159638,-51.92788373637547,-54.335112419079906,-48.20579112616464,4.41356522052867,37
5.954556512832641,0.6253210919040243,0.00839405059814453,0.0017116554654304217,1.6,1.0,0,1,300,2,4,0.02,0,1.0,"{'tweedie_variance_power': 1.6, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 2, 'max_depth': 4, 'learning_rate': 0.02, 'gamma': 0, 'colsample_bytree': 1.0}",-44.21812294815927,-45.6384641287735,-48.60882797142305,-56.104409018162734,-57.841782288549034,-50.48232127101352,5.513304760148132,38
1.3979261875152589,0.5415860686652183,0.005847024917602539,0.0012964046085790423,1.4,0.8,0,1,100,5,3,0.05,1,0.6,"{'tweedie_variance_power': 1.4, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 1, 'colsample_bytree': 0.6}",-46.253424232759244,-45.24567920022626,-48.31984549984557,-55.30882722726436,-57.37577195421952,-50.50070962286299,4.915189176597025,39
2.807442617416382,0.09765885720127762,0.006679916381835937,0.0008447171482298198,1.2,0.8,0,1,200,5,3,0.5,0,1.0,"{'tweedie_variance_power': 1.2, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0, 'colsample_bytree': 1.0}",-45.220995129232726,-45.166946934944924,-52.683748460646584,-59.79283370855892,-52.05594441607185,-50.984093729891,5.453147575921442,40
2.5509326457977295,0.19250205792203406,0.007340526580810547,0.0015235204172131317,1,0.6,0,1,200,1,3,0.01,2,1.0,"{'tweedie_variance_power': 1, 'subsample': 0.6, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.01, 'gamma': 2, 'colsample_bytree': 1.0}",-43.140535704365064,-49.665228397951395,-52.865163669743275,-57.14065004887118,-57.77453603137837,-52.11722277046185,5.373874163541216,41
2.9769918441772463,0.15310415229447616,0.00641474723815918,0.0008552475899365098,1.4,0.6,0,1,300,2,3,0.5,5,0.6,"{'tweedie_variance_power': 1.4, 'subsample': 0.6, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 2, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 5, 'colsample_bytree': 0.6}",-51.57495103555454,-49.73578787761907,-54.319497359159136,-61.66403608122571,-60.28399945922212,-55.51565436255612,4.709702826958081,42
6.11882176399231,1.669682289448125,0.008276605606079101,0.0014317234118926179,1.2,1.0,0,1,300,1,4,0.01,1,0.6,"{'tweedie_variance_power': 1.2, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.01, 'gamma': 1, 'colsample_bytree': 0.6}",-52.91752042758963,-50.35119872242799,-56.354541917275924,-61.42557641280454,-63.56271987706152,-56.92231147143192,4.978245780540368,43
3.575204372406006,0.44166305236711095,0.0066564083099365234,0.0006341129804091396,1.4,0.6,0,1,200,2,4,0.02,0,1.0,"{'tweedie_variance_power': 1.4, 'subsample': 0.6, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 2, 'max_depth': 4, 'learning_rate': 0.02, 'gamma': 0, 'colsample_bytree': 1.0}",-52.153041950347536,-54.109991991258376,-57.49728024270347,-64.27167454702239,-69.24471377527772,-59.45534050132189,6.399362742251693,44
8.353156661987304,0.5677543838652171,0.009908962249755859,0.0017557093360180884,1.6,0.6,0,1,300,2,5,0.5,2,1.0,"{'tweedie_variance_power': 1.6, 'subsample': 0.6, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 2, 'max_depth': 5, 'learning_rate': 0.5, 'gamma': 2, 'colsample_bytree': 1.0}",-65.62305622450862,-55.38499273408224,-50.4038595666062,-73.22795475248391,-61.89016114261058,-61.306004884058304,7.937584227946813,45
2.146009588241577,0.29278172705762245,0.006952762603759766,0.0008375940784570514,1.6,0.6,0,1,100,2,4,0.05,2,1.0,"{'tweedie_variance_power': 1.6, 'subsample': 0.6, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 100, 'min_child_weight': 2, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 2, 'colsample_bytree': 1.0}",-55.4489399530384,-58.321530139547484,-60.969234866261864,-68.89058555404709,-73.80819427323746,-63.487696957226454,6.8316530225640175,46
3.718572187423706,0.31320417187876587,0.006170129776000977,0.0010816912527209937,1.2,0.6,0,1,200,1,5,0.5,0,1.0,"{'tweedie_variance_power': 1.2, 'subsample': 0.6, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.5, 'gamma': 0, 'colsample_bytree': 1.0}",-70.09908922627538,-53.36016665107119,-57.860765896342386,-72.88463512685043,-74.58708591215331,-65.75834856253854,8.528297832208157,47
4.322204160690307,0.05024034524753385,0.005395269393920899,0.0005304081276941306,1.6,1.0,0,1,300,5,4,1,1,0.6,"{'tweedie_variance_power': 1.6, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 1, 'gamma': 1, 'colsample_bytree': 0.6}",-61.90984745643687,-57.44467294303022,-60.87318423703726,-72.65599423918955,-76.57377080194333,-65.89149393552745,7.379095191183205,48
4.92472882270813,0.3914489349612248,0.008174562454223632,0.0014997297882824716,1.4,1.0,0,1,200,1,4,1,5,0.8,"{'tweedie_variance_power': 1.4, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 1, 'gamma': 5, 'colsample_bytree': 0.8}",-61.74068995411019,-66.78305723631534,-85.76487259190642,-76.90674949797956,-76.89518456313678,-73.61811076868966,8.44854143782253,49
1.1655014991760253,0.10316424642429897,0.005389213562011719,0.0004137366296438191,1,0.6,0,1,100,5,3,0.01,2,0.8,"{'tweedie_variance_power': 1, 'subsample': 0.6, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.01, 'gamma': 2, 'colsample_bytree': 0.8}",-77.96182280725074,-72.75661382151557,-77.33960393832041,-93.12104938590562,-90.00300595013758,-82.23641918062599,7.885591012387161,50
1.2104141235351562,0.061485754361151834,0.007187843322753906,0.003313195088609882,1.8,0.8,0,1,100,1,3,1,2,0.8,"{'tweedie_variance_power': 1.8, 'subsample': 0.8, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 1, 'gamma': 2, 'colsample_bytree': 0.8}",-104.0876481130973,-63.252903469732736,-74.0704490834312,-79.25232302205725,-97.48084414550154,-83.62883356676402,15.074059675568268,51
3.2925901889801024,0.08424176932484868,0.005946969985961914,0.0008984652816314817,1.2,1.0,0,1,200,10,3,0.01,2,0.8,"{'tweedie_variance_power': 1.2, 'subsample': 1.0, 'reg_alpha': 0, 'random_state': 1, 'n_estimators': 200, 'min_child_weight': 10, 'max_depth': 3, 'learning_rate': 0.01, 'gamma': 2, 'colsample_bytree': 0.8}",-79.63953698991969,-82.49946745576116,-87.41336117911607,-96.80101904962586,-102.71996426116233,-89.81466978711703,8.69675223402066,52
